time,PRCPTOT,stn,lon,lat
1982-11-16,66.200005,8.0,28.75,-20.25
1982-12-16,28.300001,8.0,28.75,-20.25
1983-01-16,70.0,8.0,28.75,-20.25
1983-02-15,42.4,8.0,28.75,-20.25
1983-03-16,41.7,8.0,28.75,-20.25
1983-04-16,33.3,8.0,28.75,-20.25
1983-05-16,11.8,8.0,28.75,-20.25
1983-06-16,2.4,8.0,28.75,-20.25
1983-07-16,5.9,8.0,28.75,-20.25
1983-08-16,2.9,8.0,28.75,-20.25
1983-09-16,0.0,8.0,28.75,-20.25
1983-10-16,33.7,8.0,28.75,-20.25
1983-11-16,68.4,8.0,28.75,-20.25
1983-12-16,104.8,8.0,28.75,-20.25
1984-01-16,36.8,8.0,28.75,-20.25
1984-02-15,49.3,8.0,28.75,-20.25
1984-03-16,82.0,8.0,28.75,-20.25
1984-04-16,25.9,8.0,28.75,-20.25
1984-05-16,2.5,8.0,28.75,-20.25
1984-06-16,3.0,8.0,28.75,-20.25
1984-07-16,3.4,8.0,28.75,-20.25
1984-08-16,0.4,8.0,28.75,-20.25
1984-09-16,17.4,8.0,28.75,-20.25
1984-10-16,56.0,8.0,28.75,-20.25
1984-11-16,125.1,8.0,28.75,-20.25
1984-12-16,89.700005,8.0,28.75,-20.25
1985-01-16,205.2,8.0,28.75,-20.25
1985-02-15,110.0,8.0,28.75,-20.25
1985-03-16,40.9,8.0,28.75,-20.25
1985-04-16,4.0,8.0,28.75,-20.25
1985-05-16,9.5,8.0,28.75,-20.25
1985-06-16,0.1,8.0,28.75,-20.25
1985-07-16,2.6000001,8.0,28.75,-20.25
1985-08-16,0.1,8.0,28.75,-20.25
1985-09-16,2.3,8.0,28.75,-20.25
1985-10-16,26.300001,8.0,28.75,-20.25
1985-11-16,31.4,8.0,28.75,-20.25
1985-12-16,147.40001,8.0,28.75,-20.25
1986-01-16,94.0,8.0,28.75,-20.25
1986-02-15,75.200005,8.0,28.75,-20.25
1986-03-16,40.9,8.0,28.75,-20.25
1986-04-16,152.7,8.0,28.75,-20.25
1986-05-16,0.1,8.0,28.75,-20.25
1986-06-16,0.0,8.0,28.75,-20.25
1986-07-16,0.0,8.0,28.75,-20.25
1986-08-16,0.0,8.0,28.75,-20.25
1986-09-16,4.0,8.0,28.75,-20.25
1986-10-16,46.7,8.0,28.75,-20.25
1986-11-16,70.9,8.0,28.75,-20.25
1986-12-16,90.200005,8.0,28.75,-20.25
1987-01-16,105.5,8.0,28.75,-20.25
1987-02-15,51.4,8.0,28.75,-20.25
1987-03-16,16.6,8.0,28.75,-20.25
1987-04-16,0.4,8.0,28.75,-20.25
1987-05-16,1.6,8.0,28.75,-20.25
1987-06-16,0.0,8.0,28.75,-20.25
1987-07-16,0.0,8.0,28.75,-20.25
1987-08-16,0.0,8.0,28.75,-20.25
1987-09-16,0.5,8.0,28.75,-20.25
1987-10-16,38.2,8.0,28.75,-20.25
1987-11-16,95.3,8.0,28.75,-20.25
1987-12-16,280.2,8.0,28.75,-20.25
1988-01-16,87.6,8.0,28.75,-20.25
1988-02-15,218.90001,8.0,28.75,-20.25
1988-03-16,119.1,8.0,28.75,-20.25
1988-04-16,10.5,8.0,28.75,-20.25
1988-05-16,2.6000001,8.0,28.75,-20.25
1988-06-16,12.5,8.0,28.75,-20.25
1988-07-16,1.5,8.0,28.75,-20.25
1988-08-16,1.6,8.0,28.75,-20.25
1988-09-16,0.0,8.0,28.75,-20.25
1988-10-16,48.2,8.0,28.75,-20.25
1988-11-16,50.600002,8.0,28.75,-20.25
1988-12-16,83.1,8.0,28.75,-20.25
1989-01-16,87.4,8.0,28.75,-20.25
1989-02-15,185.3,8.0,28.75,-20.25
1989-03-16,25.800001,8.0,28.75,-20.25
1989-04-16,40.3,8.0,28.75,-20.25
1989-05-16,0.3,8.0,28.75,-20.25
1989-06-16,0.90000004,8.0,28.75,-20.25
1989-07-16,0.0,8.0,28.75,-20.25
1989-08-16,1.0,8.0,28.75,-20.25
1989-09-16,0.3,8.0,28.75,-20.25
1989-10-16,43.8,8.0,28.75,-20.25
1989-11-16,93.700005,8.0,28.75,-20.25
1989-12-16,69.9,8.0,28.75,-20.25
1990-01-16,185.7,8.0,28.75,-20.25
1990-02-15,84.8,8.0,28.75,-20.25
1990-03-16,31.6,8.0,28.75,-20.25
1990-04-16,47.2,8.0,28.75,-20.25
1990-05-16,7.9,8.0,28.75,-20.25
1990-06-16,0.0,8.0,28.75,-20.25
1990-07-16,0.0,8.0,28.75,-20.25
1990-08-16,0.5,8.0,28.75,-20.25
1990-09-16,0.8,8.0,28.75,-20.25
1990-10-16,23.9,8.0,28.75,-20.25
1990-11-16,29.1,8.0,28.75,-20.25
1990-12-16,133.40001,8.0,28.75,-20.25
1991-01-16,131.2,8.0,28.75,-20.25
1991-02-15,101.9,8.0,28.75,-20.25
1991-03-16,167.0,8.0,28.75,-20.25
1991-04-16,0.0,8.0,28.75,-20.25
1991-05-16,1.5,8.0,28.75,-20.25
1991-06-16,0.0,8.0,28.75,-20.25
1991-07-16,0.0,8.0,28.75,-20.25
1991-08-16,0.0,8.0,28.75,-20.25
1991-09-16,0.0,8.0,28.75,-20.25
1991-10-16,16.0,8.0,28.75,-20.25
1991-11-16,92.6,8.0,28.75,-20.25
1991-12-16,56.7,8.0,28.75,-20.25
1992-01-16,99.200005,8.0,28.75,-20.25
1992-02-15,8.8,8.0,28.75,-20.25
1992-03-16,69.1,8.0,28.75,-20.25
1992-04-16,8.8,8.0,28.75,-20.25
1992-05-16,0.2,8.0,28.75,-20.25
1992-06-16,0.0,8.0,28.75,-20.25
1992-07-16,0.0,8.0,28.75,-20.25
1992-08-16,0.0,8.0,28.75,-20.25
1992-09-16,0.0,8.0,28.75,-20.25
1992-10-16,15.5,8.0,28.75,-20.25
1992-11-16,61.3,8.0,28.75,-20.25
1992-12-16,207.8,8.0,28.75,-20.25
1993-01-16,89.0,8.0,28.75,-20.25
1993-02-15,161.7,8.0,28.75,-20.25
1993-03-16,33.8,8.0,28.75,-20.25
1993-04-16,18.800001,8.0,28.75,-20.25
1993-05-16,4.3,8.0,28.75,-20.25
1993-06-16,1.7,8.0,28.75,-20.25
1993-07-16,5.0,8.0,28.75,-20.25
1993-08-16,0.2,8.0,28.75,-20.25
1993-09-16,18.1,8.0,28.75,-20.25
1993-10-16,4.6,8.0,28.75,-20.25
1993-11-16,169.40001,8.0,28.75,-20.25
1993-12-16,105.5,8.0,28.75,-20.25
1994-01-16,77.700005,8.0,28.75,-20.25
1994-02-15,50.9,8.0,28.75,-20.25
1994-03-16,10.0,8.0,28.75,-20.25
1994-04-16,3.6000001,8.0,28.75,-20.25
1994-05-16,3.8,8.0,28.75,-20.25
1994-06-16,0.0,8.0,28.75,-20.25
1994-07-16,0.0,8.0,28.75,-20.25
1994-08-16,0.0,8.0,28.75,-20.25
1994-09-16,0.1,8.0,28.75,-20.25
1994-10-16,60.3,8.0,28.75,-20.25
1994-11-16,34.0,8.0,28.75,-20.25
1994-12-16,93.6,8.0,28.75,-20.25
1995-01-16,73.700005,8.0,28.75,-20.25
1995-02-15,84.9,8.0,28.75,-20.25
1995-03-16,87.200005,8.0,28.75,-20.25
1995-04-16,24.7,8.0,28.75,-20.25
1995-05-16,14.3,8.0,28.75,-20.25
1995-06-16,0.2,8.0,28.75,-20.25
1995-07-16,0.0,8.0,28.75,-20.25
1995-08-16,0.4,8.0,28.75,-20.25
1995-09-16,2.5,8.0,28.75,-20.25
1995-10-16,30.7,8.0,28.75,-20.25
1995-11-16,97.200005,8.0,28.75,-20.25
1995-12-16,126.6,8.0,28.75,-20.25
1996-01-16,262.6,8.0,28.75,-20.25
1996-02-15,156.1,8.0,28.75,-20.25
1996-03-16,18.9,8.0,28.75,-20.25
1996-04-16,1.4,8.0,28.75,-20.25
1996-05-16,19.1,8.0,28.75,-20.25
1996-06-16,0.2,8.0,28.75,-20.25
1996-07-16,2.0,8.0,28.75,-20.25
1996-08-16,0.0,8.0,28.75,-20.25
1996-09-16,1.0,8.0,28.75,-20.25
1996-10-16,8.7,8.0,28.75,-20.25
1996-11-16,119.1,8.0,28.75,-20.25
1996-12-16,121.200005,8.0,28.75,-20.25
1997-01-16,196.2,8.0,28.75,-20.25
1997-02-15,80.200005,8.0,28.75,-20.25
1997-03-16,127.9,8.0,28.75,-20.25
1997-04-16,80.700005,8.0,28.75,-20.25
1997-05-16,9.0,8.0,28.75,-20.25
1997-06-16,0.0,8.0,28.75,-20.25
1997-07-16,0.3,8.0,28.75,-20.25
1997-08-16,0.0,8.0,28.75,-20.25
1997-09-16,6.7000003,8.0,28.75,-20.25
1997-10-16,31.1,8.0,28.75,-20.25
1997-11-16,86.200005,8.0,28.75,-20.25
1997-12-16,53.3,8.0,28.75,-20.25
1998-01-16,205.8,8.0,28.75,-20.25
1998-02-15,32.4,8.0,28.75,-20.25
1998-03-16,36.3,8.0,28.75,-20.25
1998-04-16,7.4,8.0,28.75,-20.25
1998-05-16,0.3,8.0,28.75,-20.25
1998-06-16,0.4,8.0,28.75,-20.25
1998-07-16,0.3,8.0,28.75,-20.25
1998-08-16,0.6,8.0,28.75,-20.25
1998-09-16,0.6,8.0,28.75,-20.25
1998-10-16,6.2000003,8.0,28.75,-20.25
1998-11-16,106.0,8.0,28.75,-20.25
1998-12-16,137.2,8.0,28.75,-20.25
1999-01-16,141.40001,8.0,28.75,-20.25
1999-02-15,162.2,8.0,28.75,-20.25
1999-03-16,63.5,8.0,28.75,-20.25
1999-04-16,9.8,8.0,28.75,-20.25
1999-05-16,1.0,8.0,28.75,-20.25
1999-06-16,0.7,8.0,28.75,-20.25
1999-07-16,3.6000001,8.0,28.75,-20.25
1999-08-16,1.6,8.0,28.75,-20.25
1999-09-16,3.2,8.0,28.75,-20.25
1999-10-16,31.5,8.0,28.75,-20.25
1999-11-16,161.90001,8.0,28.75,-20.25
1999-12-16,77.1,8.0,28.75,-20.25
2000-01-16,219.3,8.0,28.75,-20.25
2000-02-15,229.2,8.0,28.75,-20.25
2000-03-16,133.90001,8.0,28.75,-20.25
2000-04-16,36.4,8.0,28.75,-20.25
2000-05-16,13.400001,8.0,28.75,-20.25
2000-06-16,15.6,8.0,28.75,-20.25
2000-07-16,3.2,8.0,28.75,-20.25
2000-08-16,0.0,8.0,28.75,-20.25
2000-09-16,0.6,8.0,28.75,-20.25
2000-10-16,14.7,8.0,28.75,-20.25
2000-11-16,132.3,8.0,28.75,-20.25
2000-12-16,92.9,8.0,28.75,-20.25
2001-01-16,41.9,8.0,28.75,-20.25
2001-02-15,315.7,8.0,28.75,-20.25
2001-03-16,134.1,8.0,28.75,-20.25
2001-04-16,11.3,8.0,28.75,-20.25
2001-05-16,5.7000003,8.0,28.75,-20.25
2001-06-16,1.1,8.0,28.75,-20.25
2001-07-16,3.9,8.0,28.75,-20.25
2001-08-16,0.1,8.0,28.75,-20.25
2001-09-16,17.1,8.0,28.75,-20.25
2001-10-16,31.2,8.0,28.75,-20.25
2001-11-16,159.0,8.0,28.75,-20.25
2001-12-16,182.5,8.0,28.75,-20.25
2002-01-16,35.4,8.0,28.75,-20.25
2002-02-15,10.0,8.0,28.75,-20.25
2002-03-16,20.9,8.0,28.75,-20.25
2002-04-16,97.8,8.0,28.75,-20.25
2002-05-16,0.1,8.0,28.75,-20.25
2002-06-16,10.7,8.0,28.75,-20.25
2002-07-16,1.0,8.0,28.75,-20.25
2002-08-16,0.0,8.0,28.75,-20.25
2002-09-16,17.5,8.0,28.75,-20.25
2002-10-16,60.0,8.0,28.75,-20.25
2002-11-16,38.5,8.0,28.75,-20.25
2002-12-16,107.200005,8.0,28.75,-20.25
2003-01-16,60.5,8.0,28.75,-20.25
2003-02-15,87.700005,8.0,28.75,-20.25
2003-03-16,102.9,8.0,28.75,-20.25
2003-04-16,4.9,8.0,28.75,-20.25
2003-05-16,9.900001,8.0,28.75,-20.25
2003-06-16,17.6,8.0,28.75,-20.25
2003-07-16,1.0,8.0,28.75,-20.25
2003-08-16,0.1,8.0,28.75,-20.25
2003-09-16,6.0,8.0,28.75,-20.25
2003-10-16,68.8,8.0,28.75,-20.25
2003-11-16,62.100002,8.0,28.75,-20.25
2003-12-16,91.6,8.0,28.75,-20.25
2004-01-16,149.40001,8.0,28.75,-20.25
2004-02-15,134.3,8.0,28.75,-20.25
2004-03-16,162.40001,8.0,28.75,-20.25
2004-04-16,40.5,8.0,28.75,-20.25
2004-05-16,0.5,8.0,28.75,-20.25
2004-06-16,0.1,8.0,28.75,-20.25
2004-07-16,2.0,8.0,28.75,-20.25
2004-08-16,0.0,8.0,28.75,-20.25
2004-09-16,3.6000001,8.0,28.75,-20.25
2004-10-16,62.3,8.0,28.75,-20.25
2004-11-16,16.2,8.0,28.75,-20.25
2004-12-16,132.5,8.0,28.75,-20.25
2005-01-16,139.6,8.0,28.75,-20.25
2005-02-15,50.5,8.0,28.75,-20.25
2005-03-16,61.0,8.0,28.75,-20.25
2005-04-16,6.2000003,8.0,28.75,-20.25
2005-05-16,1.4,8.0,28.75,-20.25
2005-06-16,1.8000001,8.0,28.75,-20.25
2005-07-16,1.8000001,8.0,28.75,-20.25
2005-08-16,0.0,8.0,28.75,-20.25
2005-09-16,0.0,8.0,28.75,-20.25
2005-10-16,0.5,8.0,28.75,-20.25
2005-11-16,85.200005,8.0,28.75,-20.25
2005-12-16,242.40001,8.0,28.75,-20.25
2006-01-16,159.0,8.0,28.75,-20.25
2006-02-15,175.90001,8.0,28.75,-20.25
2006-03-16,94.3,8.0,28.75,-20.25
2006-04-16,48.8,8.0,28.75,-20.25
2006-05-16,3.6000001,8.0,28.75,-20.25
2006-06-16,7.7000003,8.0,28.75,-20.25
2006-07-16,1.3000001,8.0,28.75,-20.25
2006-08-16,0.1,8.0,28.75,-20.25
2006-09-16,3.4,8.0,28.75,-20.25
2006-10-16,27.1,8.0,28.75,-20.25
2006-11-16,143.8,8.0,28.75,-20.25
2006-12-16,111.3,8.0,28.75,-20.25
2007-01-16,70.6,8.0,28.75,-20.25
2007-02-15,57.8,8.0,28.75,-20.25
2007-03-16,53.9,8.0,28.75,-20.25
2007-04-16,49.4,8.0,28.75,-20.25
2007-05-16,3.6000001,8.0,28.75,-20.25
2007-06-16,1.4,8.0,28.75,-20.25
2007-07-16,0.0,8.0,28.75,-20.25
2007-08-16,2.2,8.0,28.75,-20.25
2007-09-16,13.900001,8.0,28.75,-20.25
2007-10-16,30.0,8.0,28.75,-20.25
2007-11-16,131.0,8.0,28.75,-20.25
2007-12-16,192.90001,8.0,28.75,-20.25
2008-01-16,199.3,8.0,28.75,-20.25
2008-02-15,33.9,8.0,28.75,-20.25
2008-03-16,37.7,8.0,28.75,-20.25
2008-04-16,31.5,8.0,28.75,-20.25
2008-05-16,5.2000003,8.0,28.75,-20.25
2008-06-16,0.0,8.0,28.75,-20.25
2008-07-16,0.1,8.0,28.75,-20.25
2008-08-16,0.3,8.0,28.75,-20.25
2008-09-16,0.4,8.0,28.75,-20.25
2008-10-16,1.8000001,8.0,28.75,-20.25
2008-11-16,138.3,8.0,28.75,-20.25
2008-12-16,114.5,8.0,28.75,-20.25
2009-01-16,144.0,8.0,28.75,-20.25
2009-02-15,127.1,8.0,28.75,-20.25
2009-03-16,95.6,8.0,28.75,-20.25
2009-04-16,3.2,8.0,28.75,-20.25
2009-05-16,30.9,8.0,28.75,-20.25
2009-06-16,0.3,8.0,28.75,-20.25
2009-07-16,0.90000004,8.0,28.75,-20.25
2009-08-16,0.0,8.0,28.75,-20.25
2009-09-16,5.0,8.0,28.75,-20.25
2009-10-16,25.7,8.0,28.75,-20.25
2009-11-16,137.8,8.0,28.75,-20.25
2009-12-16,102.9,8.0,28.75,-20.25
2010-01-16,94.700005,8.0,28.75,-20.25
2010-02-15,81.5,8.0,28.75,-20.25
2010-03-16,90.0,8.0,28.75,-20.25
2010-04-16,65.5,8.0,28.75,-20.25
2010-05-16,15.2,8.0,28.75,-20.25
2010-06-16,0.0,8.0,28.75,-20.25
2010-07-16,1.9,8.0,28.75,-20.25
2010-08-16,0.0,8.0,28.75,-20.25
2010-09-16,0.7,8.0,28.75,-20.25
2010-10-16,18.800001,8.0,28.75,-20.25
2010-11-16,99.3,8.0,28.75,-20.25
2010-12-16,150.7,8.0,28.75,-20.25
2011-01-16,141.1,3.0,28.75,-20.25
2011-02-15,111.4,4.0,28.75,-20.25
2011-03-16,53.100002,4.0,28.75,-20.25
2011-04-16,37.8,4.0,28.75,-20.25
2011-05-16,7.9,4.0,28.75,-20.25
2011-06-16,2.7,3.0,28.75,-20.25
2011-07-16,1.1,3.0,28.75,-20.25
2011-08-16,1.4,3.0,28.75,-20.25
2011-09-16,7.1,3.0,28.75,-20.25
2011-10-16,38.8,3.0,28.75,-20.25
2011-11-16,97.700005,3.0,28.75,-20.25
2011-12-16,144.1,2.0,28.75,-20.25
2012-01-16,125.200005,3.0,28.75,-20.25
2012-02-15,114.9,3.0,28.75,-20.25
2012-03-16,62.600002,3.0,28.75,-20.25
2012-04-16,33.100002,3.0,28.75,-20.25
2012-05-16,8.0,2.0,28.75,-20.25
2012-06-16,2.7,2.0,28.75,-20.25
2012-07-16,1.1,4.0,28.75,-20.25
2012-08-16,1.2,2.0,28.75,-20.25
2012-09-16,6.4,3.0,28.75,-20.25
2012-10-16,38.7,3.0,28.75,-20.25
2012-11-16,83.700005,3.0,28.75,-20.25
2012-12-16,122.0,3.0,28.75,-20.25
2013-01-16,148.0,3.0,28.75,-20.25
2013-02-15,102.700005,3.0,28.75,-20.25
2013-03-16,54.600002,3.0,28.75,-20.25
2013-04-16,36.8,2.0,28.75,-20.25
2013-05-16,6.9,3.0,28.75,-20.25
2013-06-16,2.8,4.0,28.75,-20.25
2013-07-16,1.1,4.0,28.75,-20.25
2013-08-16,1.1,2.0,28.75,-20.25
2013-09-16,3.7,4.0,28.75,-20.25
2013-10-16,33.8,5.0,28.75,-20.25
2013-11-16,82.9,3.0,28.75,-20.25
2013-12-16,124.0,3.0,28.75,-20.25
2014-01-16,122.700005,3.0,28.75,-20.25
2014-02-15,104.700005,3.0,28.75,-20.25
2014-03-16,50.8,3.0,28.75,-20.25
2014-04-16,32.7,3.0,28.75,-20.25
2014-05-16,7.2000003,3.0,28.75,-20.25
2014-06-16,2.7,2.0,28.75,-20.25
2014-07-16,1.2,2.0,28.75,-20.25
2014-08-16,1.2,2.0,28.75,-20.25
2014-09-16,7.0,2.0,28.75,-20.25
2014-10-16,36.600002,1.0,28.75,-20.25
2014-11-16,76.6,3.0,28.75,-20.25
2014-12-16,147.3,3.0,28.75,-20.25
2015-01-16,66.4,5.0,28.75,-20.25
2015-02-15,55.2,5.0,28.75,-20.25
2015-03-16,65.0,5.0,28.75,-20.25
2015-04-16,69.5,5.0,28.75,-20.25
2015-05-16,7.0,4.0,28.75,-20.25
2015-06-16,2.4,4.0,28.75,-20.25
2015-07-16,1.2,3.0,28.75,-20.25
2015-08-16,0.3,5.0,28.75,-20.25
2015-09-16,7.3,4.0,28.75,-20.25
2015-10-16,37.9,3.0,28.75,-20.25
2015-11-16,71.8,4.0,28.75,-20.25
2015-12-16,66.1,5.0,28.75,-20.25
2016-01-16,50.600002,4.0,28.75,-20.25
2016-02-15,58.8,5.0,28.75,-20.25
2016-03-16,64.8,5.0,28.75,-20.25
2016-04-16,40.3,4.0,28.75,-20.25
2016-05-16,3.3,3.0,28.75,-20.25
2016-06-16,0.8,4.0,28.75,-20.25
2016-07-16,3.3,4.0,28.75,-20.25
2016-08-16,1.1,4.0,28.75,-20.25
2016-09-16,6.1,2.0,28.75,-20.25
2016-10-16,16.1,5.0,28.75,-20.25
2016-11-16,82.0,5.0,28.75,-20.25
2016-12-16,181.90001,6.0,28.75,-20.25
2017-01-16,248.2,5.0,28.75,-20.25
2017-02-15,165.0,6.0,28.75,-20.25
2017-03-16,68.1,4.0,28.75,-20.25
2017-04-16,35.100002,4.0,28.75,-20.25
2017-05-16,7.7000003,4.0,28.75,-20.25
2017-06-16,0.7,5.0,28.75,-20.25
2017-07-16,1.1,4.0,28.75,-20.25
2017-08-16,0.4,5.0,28.75,-20.25
2017-09-16,1.8000001,4.0,28.75,-20.25
2017-10-16,37.9,1.0,28.75,-20.25
2017-11-16,89.700005,1.0,28.75,-20.25
2017-12-16,127.0,2.0,28.75,-20.25
2018-01-16,124.4,1.0,28.75,-20.25
2018-02-15,126.1,1.0,28.75,-20.25
2018-03-16,58.4,1.0,28.75,-20.25
2018-04-16,33.600002,1.0,28.75,-20.25
2018-05-16,8.0,2.0,28.75,-20.25
2018-06-16,2.7,1.0,28.75,-20.25
2018-07-16,1.2,1.0,28.75,-20.25
2018-08-16,1.2,1.0,28.75,-20.25
2018-09-16,7.2000003,1.0,28.75,-20.25
2018-10-16,35.7,2.0,28.75,-20.25
2018-11-16,87.6,1.0,28.75,-20.25
2018-12-16,129.2,1.0,28.75,-20.25
2019-01-16,131.7,1.0,28.75,-20.25
2019-02-15,112.1,1.0,28.75,-20.25
2019-03-16,57.9,1.0,28.75,-20.25
2019-04-16,35.0,1.0,28.75,-20.25
2019-05-16,8.0,1.0,28.75,-20.25
2019-06-16,2.7,1.0,28.75,-20.25
2019-07-16,1.2,1.0,28.75,-20.25
2019-08-16,1.2,2.0,28.75,-20.25
2019-09-16,7.0,2.0,28.75,-20.25
2019-10-16,35.600002,2.0,28.75,-20.25
2019-11-16,90.700005,2.0,28.75,-20.25
2019-12-16,123.4,2.0,28.75,-20.25
2020-01-16,130.8,1.0,28.75,-20.25
2020-02-15,117.1,2.0,28.75,-20.25
2020-03-16,58.2,1.0,28.75,-20.25
2020-04-16,34.9,1.0,28.75,-20.25
2020-05-16,8.0,1.0,28.75,-20.25
2020-06-16,2.7,1.0,28.75,-20.25
2020-07-16,1.2,1.0,28.75,-20.25
2020-08-16,1.2,1.0,28.75,-20.25
2020-09-16,7.4,1.0,28.75,-20.25
2020-10-16,37.8,1.0,28.75,-20.25
2020-11-16,88.5,1.0,28.75,-20.25
2020-12-16,127.1,1.0,28.75,-20.25
2021-01-16,127.700005,0.0,28.75,-20.25
2021-02-15,119.9,1.0,28.75,-20.25
2021-03-16,57.5,1.0,28.75,-20.25
2021-04-16,33.600002,1.0,28.75,-20.25
2021-05-16,8.0,2.0,28.75,-20.25
2021-06-16,2.5,2.0,28.75,-20.25
2021-07-16,1.2,1.0,28.75,-20.25
2021-08-16,1.2,2.0,28.75,-20.25
2021-09-16,6.5,3.0,28.75,-20.25
2021-10-16,35.4,2.0,28.75,-20.25
2021-11-16,94.4,2.0,28.75,-20.25
2021-12-16,123.8,2.0,28.75,-20.25
2022-01-16,139.0,2.0,28.75,-20.25
2022-02-15,102.4,1.0,28.75,-20.25
2022-03-16,62.3,2.0,28.75,-20.25
2022-04-16,37.3,2.0,28.75,-20.25
2022-05-16,7.8,2.0,28.75,-20.25
2022-06-16,2.5,2.0,28.75,-20.25
2022-07-16,1.3000001,1.0,28.75,-20.25
2022-08-16,1.2,1.0,28.75,-20.25
2022-09-16,6.5,2.0,28.75,-20.25
2022-10-16,36.600002,1.0,28.75,-20.25
2022-11-16,88.5,1.0,28.75,-20.25
2022-12-16,124.3,1.0,28.75,-20.25
2023-01-16,127.700005,0.0,28.75,-20.25
2023-02-15,120.5,1.0,28.75,-20.25
2023-03-16,57.9,1.0,28.75,-20.25
2023-04-16,33.7,1.0,28.75,-20.25
2023-05-16,9.2,1.0,28.75,-20.25
2023-06-16,2.7,1.0,28.75,-20.25
2023-07-16,1.3000001,1.0,28.75,-20.25
2023-08-16,1.2,1.0,28.75,-20.25
2023-09-16,7.0,1.0,28.75,-20.25
2023-10-16,37.3,1.0,28.75,-20.25
2023-11-16,87.6,1.0,28.75,-20.25
2023-12-16,128.2,1.0,28.75,-20.25
